관리기관명,경로당명,소재지,연락처,위도,경도
사하구,가락타운2단지,부산광역시 사하구 하신번영로 233(하단동),051-292-0953,35.10107589,128.9579656
사하구,가락타운3단지제1,부산광역시 사하구 하신중앙로 265(하단동),051-292-1461,35.09992696,128.9584895
사하구,가락타운3단지제2,부산광역시 사하구 하신중앙로 265(하단동),051-292-1930,35.09992696,128.9584895
사하구,한신혜성아파트,부산광역시 사하구 동매로 120(하단동),051-202-1146,35.10129234,128.9715250
사하구,하단삼창아파트,부산광역시 사하구 괴정로 76(하단동),,35.10156063,128.9717914
사하구,학성,부산광역시 사하구 하신번영로 300번길 81(하단동),051-293-2130,35.10771120,128.9635279
사하구,낙동,부산광역시 사하구 하신번영로300번길 81(하단동),051-292-4386,35.10771120,128.9635279
사하구,산정,부산광역시 사하구 승학로3번길 102(하단동),051-205-7228,35.11063281,128.9667874
사하구,가락타운1단지,부산광역시 사하구 하신번영로 365(하단동),051-203-2285,35.11029282,128.9585343
사하구,가락타운 1단지 만수,부산광역시 사하구 하신번영로 365(하단동),051-292-1592,35.11029282,128.9585343
사하구,청구아파트,부산광역시 사하구 낙동대로520번길 14(하단동),051-204-3220,35.11092859,128.9669993
사하구,하단동아,부산광역시 사하구 낙동대로516번길 48(하단동),,35.11290030,128.9661670
사하구,하단SKVIEW아파트,부산광역시 사하구 하신번영로 400(하단동),051-208-0292,35.11608331,128.9615093
사하구,천지,부산광역시 사하구 낙동대로535번길 31-6(하단동),051-206-1221,35.11084551,128.9627202
사하구,신평1동분회,부산광역시 사하구 다대로136번길 63(신평동),051-207-2762,35.09143661,128.9764198
사하구,신평본동,부산광역시 사하구 장평로299번안길 7(신평동),051-203-1157,35.09341665,128.9723198
사하구,신평1동 정락,부산광역시 사하구 장평로 311(신평동),,35.09399804,128.9740047
사하구,광명,부산광역시 사하구 다대로120번길 69(신평동),051-206-3353,35.09301295,128.9765593
사하구,한성기린아파트,부산광역시 사하구 다대로 109(신평동),,35.09240344,128.9794803
사하구,임호아파트,부산광역시 사하구 다대로 109(신평동),051-961-9571,35.09240344,128.9794803
사하구,한솔베스파트,부산광역시 사하구 신산로 187(신평동),,35.08993573,128.9758645
사하구,럭키무지개타운,부산광역시 사하구 신산북로43번길 43(신평동),051-208-5382,35.09303995,128.9698367
사하구,느티나무 할머니,부산광역시 사하구 다대로 123-4(신평동),051-201-4611,35.09129502,128.9783264
사하구,느티나무 할아버지,부산광역시 사하구 다대로 123-4(신평동),051-205-8886,35.09129502,128.9783264
사하구,신평협성엠파이어아파트,부산광역시 사하구 장평로 339(신평동),,35.09483999,128.9757915
사하구,사하뷰웰아파트경로당,부산광역시 사하구 신산북로43번길 59(신평동),,35.09483082,128.9713276
사하구,동매은빛경로당,부산광역시 사하구 다대로130번안길 16(신평동),,35.09339478,128.9761581
사하구,신평 새동네,부산광역시 사하구  하신번영로 155(신평동),051-292-8102,35.09639944,128.9600056
사하구,신평 신익강변,부산광역시 사하구 하신중앙로 180(신평동),051-208-8451,35.09542927,128.9629884
사하구,신평 한신아파트,부산광역시 사하구 사하구 비봉로 42(신평동),051-991-7788,35.09694826,128.9658030
사하구,신평 현대아파트,부산광역시 사하구 하신중앙로 170(신평동),051-293-2972,35.09385049,128.9642859
사하구,신평삼창강변아파트,부산광역시 사하구 비봉로 37(신평동),,35.09762040,128.9651639
사하구,장림본동,부산광역시 사하구 장림시장9길 51-5,051-263-8614,35.08022716,128.9657920
사하구,장림서부,부산광역시 사하구 장림시장2길 4(장림동),,35.08133483,128.9659257
사하구,장림동원 로얄듀크아파트,부산광역시 사하구 하신중앙로 2(장림동),051-991-0875,35.07731348,128.9637949
사하구,장림무지개,부산광역시 사하구 장림시장7길 41(장림동),,35.08061289,128.9660269
사하구,제일,부산광역시 사하구 다대로 250(장림동),051-263-3464,35.08001974,128.9770402
사하구,새마을,부산광역시 사하구 장림시장11길 72(장림동),051-261-8418,35.07913567,128.9681477
사하구,돌산,부산광역시 사하구 장평로 125번길 100(장림동),051-261-7355,35.07869150,128.9707083
사하구,장림현대아파트,부산광역시 사하구 다대로 301(장림동),051-262-3409,35.07368156,128.9771948
사하구,로얄베스토피아아파트,부산광역시 사하구 다대로227번길 45(장림동),,35.08001778,128.9783999
사하구,장림현대타워,부산광역시 사하구 다대로 365(장림동),,35.06980868,128.9779161
사하구,강남건영아파트,부산광역시 사하구 장평로41번길 61(장림동),051-264-4127,35.07136634,128.9702925
사하구,장림벽산아파트,부산광역시 사하구 장평로41번길 19(장림동),051-261-4038,35.06899523,128.9725888
사하구,삼경빌라아파트,부산광역시 사하구 다대로277번길 141(장림동),051-266-2057,35.07695515,128.9825848
사하구,극동정림,부산광역시 사하구 다대로 339(장림동),051-261-4688,35.07238780,128.9777824
사하구,동원타워맨션,부산광역시 사하구 다대로277번길 56(장림동),,35.07588001,128.9806640
사하구,신우림아파트,부산광역시 사하구 다대로227번길 15(장림동),,35.08197188,128.9786426
사하구,장림국제마마아파트,부산광역시 사하구 장평로41번길 51(장림동),051-263-5893,35.07022918,128.9704654
사하구,동원3차아파트,부산광역시 사하구 다대로227번길 37(장림동),051-264-9955,35.08094038,128.9791237
사하구,장림경동메르빌아파트,부산광역시 사하구 다대로277번길 124(장림동),,35.07528360,128.9830692
사하구,장림협진태양아파트,부산광역시 사하구 두송로 32(장림동),,35.07837565,128.9797071
사하구,우림그린맨션,부산광역시 사하구 두송로 25(장림동),,35.07934530,128.9790717
사하구,장림윌더하임아파트,부산광역시 사하구 장평로 119(장림동),,35.07674283,128.9720339
사하구,장림대동아파트,부산광역시 사하구 다대로 289(장림동),,35.07668987,128.9774939
사하구,장림동장수,부산광역시 사하구 장림시장7길 157(장림동),051-261-6009,35.07975984,128.9689994
사하구,장림협성르네상스아파트,부산광역시 사하구 장평로 87(장림동),,35.07478234,128.9714624
사하구,은화,부산광역시 사하구 다대로 257번길 33(장림동),051-263-3362,35.07843180,128.9783371
사하구,신세대지큐빌아파트,부산광역시 사하구 다대로277번길 85(장림동),051-265-5094,35.07612625,128.9814236
사하구,동부 할아버지(휴지),부산광역시 사하구 다대로529번길 18(다대동),051-263-2033,35.05843592,128.9730553
사하구,동부 할머니,부산광역시 사하구 다대로529번길 18(다대동),051-261-6584,35.05843592,128.9730553
사하구,서부 할아버지,부산광역시 사하구 다대동로 14(다대동),051-263-0333,35.05479512,128.9718172
사하구,서부 할머니,부산광역시 사하구 다대동로 14(다대동),051-264-4269,35.05479512,128.9718172
사하구,대건아파트,부산광역시 사하구 윤공단로 103(다대동),051-262-2527,35.06035734,128.9706335
사하구,다대조성,부산광역시 사하구 윤공단로 17번길 102(다대동),051-264-1549,35.05611440,128.9669108
사하구,다대자유아파트,부산광역시 사하구 다대로 617(다대동),051-266-0322,35.05161518,128.9715603
사하구,남도아파트,부산광역시 사하구 윤공단로 25-1(다대동),,35.05478498,128.9674542
사하구,내원백운,부산광역시 사하구 다대로 722몰운대 204동 옆(다대동),051-266-7474,35.05060194,128.9629872
사하구,내원상락,부산광역시 사하구 다대로 722몰운대 209동 옆(다대동),051-261-1848,35.05200476,128.9622803
사하구,몰운대아파트 2공구,부산광역시 사하구 다대낙조2길 14몰운대208동(다대동),051-265-6408,35.05181055,128.9617628
사하구,몰운대아파트,부산광역시 사하구 다대낙조2길 216몰운대 102 동(다대동),051-264-0757,35.05098013,128.9675627
사하구,성원아파트,부산광역시 사하구 다대낙조1길 42(다대동),051-265-1888,35.04848711,128.9682019
사하구,대우아파트,부산광역시 사하구 다대낙조1길 12(다대동),051-266-6668,35.04978906,128.9677130
사하구,몰운대아파트3공구,부산광역시 사하구 다대낙조2길 215(다대동),051-266-0610,35.05045926,128.9695735
사하구,롯데캐슬몰운대아파트1단지,부산광역시 사하구 다대낙조2길 100 103동(다대동),051-266-6061,35.05684570,128.9656368
사하구,롯데캐슬몰운대아파트2단지,부산광역시 사하구 다대낙조2길 100 203동(다대동),051-265-5650,35.05859240,128.9636293
사하구,롯데캐슬몰운대아파트3단지,부산광역시 사하구 다대낙조2길 100 310동(다대동),,35.05449452,128.9620464
사하구,롯데캐슬몰운대아파트4단지,부산광역시 사하구 다대낙조2길 100 409동(다대동),051-266-0020,35.05396635,128.9627199
사하구,다대푸른아파트,부산광역시 사하구 다대낙조2길 11(다대동),051-265-3363,35.05164894,128.9650823
사하구,윤공단,부산광역시 사하구 윤공단로56번길 60(다대동),051-266-2220,35.05885326,128.9704731
사하구,남아빌라,부산광역시 사하구 윤공단로 25-5(다대동),,35.05491948,128.9664144
사하구,영동비치,"부산광역시 사하구 다대동로 30(다대동, 다대영동비치타워)",,35.05623593,128.9719987
사하구,다대푸르지오아파트,"부산광역시 사하구 윤공단로 123(다대동, 다대푸르지오아파트)",051-265-5505,35.06127231,128.9745581
사하구,홍티,부산광역시 사하구 홍티로 74(다대동),,35.06134043,128.9615239
사하구,다해,부산광역시 사하구 다대로657-3(다대동),051-265-2008,35.04755033,128.9692431
사하구,다해아파트,부산광역시 사하구 다송로 7(다대동),051-261-9869,35.06700022,128.9818843
사하구,코오롱아파트,부산광역시 사하구 다송로36(다대동),051-261-8680,35.06407983,128.9818602
사하구,해송아파트,부산광역시 사하구 다대로 470(다대동),051-265-3828,35.06271736,128.9775682
사하구,신다대아파트,부산광역시 사하구 다대로 474(다대동),,35.06225565,128.9766966
사하구,다대현대아파트,부산광역시 사하구 다대로 473(다대동),051-265-1203,35.06147729,128.9793185
사하구,두송(두송복지관),부산광역시 사하구 다송로 59(다대동),,35.06274344,128.9854730
사하구,국제그린아파트,부산광역시 사하구 다대로381번길 75(다대동),051-261-2445,35.06606896,128.9844496
사하구,삼환아파트,부산광역시 사하구 다대로429번길 20(다대동),051-266-6475,35.06175610,128.9816241
사하구,삼환2차아파트,부산광역시 사하구 다대로381번길 41(다대동),051-266-5595,35.06819699,128.9810325
사하구,다송아파트,부산광역시 사하구 다대로381번길 99(다대동),,35.06427266,128.9858642
사하구,롯데캐슬블루아파트,부산광역시 사하구 다송로 23(다대동),,35.06607313,128.9828270
사하구,BMC다대3지구,"부산광역시 사하구 다대로 430(다대동,다대3지구도개공아파트)",,35.06603077,128.9791537
사하구,구평본동,부산광역시 사하구 감천항로190번길 6(구평동),051-264-0615,35.07639762,128.9901659
사하구,구평자유아파트,"부산광역시 사하구 을숙도대로709번길 31(구평동, 자유아파트)",051-261-4998,35.08739366,128.9847829
사하구,구평화신아파트,"부산광역시 사하구  사하로 47(구평동, 화신아파트)",051-266-0794,35.08680364,128.9930115
사하구,성포,부산광역시 사하구  을숙도대로 744(구평동),,35.08563822,128.9867137
사하구,간석,부산광역시 사하구  사하로70번길 33-8(구평동),051-264-0336,35.08645782,128.9956064
사하구,구평농장,부산광역시 사하구  두송로188번길 48(구평동),051-262-6885,35.07114030,128.9848943
사하구,구팔,부산광역시 사하구 을숙도대로 724번길 3(구평동),,35.08478768,128.9848941
사하구,구평대림e편한세상1차아파트,부산광역시 사하구 서포로30번길26(구평동),,35.08088263,128.9862397
사하구,e편한세상사하2차아파트,부산광역시 사하구 서포로30번길 12(구평동),,35.08266386,128.9844628
